Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Major League Baseball 2K6,X,2006.0,Sports,Take-Two Interactive,0.33,7.1,21.0,5.7,12.0
EA Playground,DS,2007.0,Sports,Electronic Arts,0.33,6.0,8.0,7.6,13.0
The Witcher: Enhanced Edition,PC,2008.0,Role-Playing,Atari,0.32,8.6,30.0,8.5,1679.0
Iron Man 2,Wii,2010.0,Action,Sega,0.32,4.1,11.0,4.6,12.0
SWAT: Global Strike Team,PS2,2003.0,Shooter,Vivendi Games,0.32,6.9,21.0,7.8,16.0
Battlestations: Pacific,X360,2009.0,Strategy,Eidos Interactive,0.32,7.6,48.0,7.4,41.0
Elebits,Wii,2006.0,Action,Konami Digital Entertainment,0.32,7.5,46.0,7.4,34.0
Dead Space 2,PC,2011.0,Shooter,Electronic Arts,0.32,8.7,28.0,8.3,981.0
Golden Axe: Beast Rider,PS3,2008.0,Action,Sega,0.32,4.4,30.0,5.6,23.0
Kinetica,PS2,2001.0,Racing,Sony Computer Entertainment,0.32,7.7,21.0,8.3,21.0
The Black Eyed Peas Experience,X360,2011.0,Misc,Ubisoft,0.32,6.6,17.0,5.8,8.0
NBA Street V3,X,2005.0,Sports,Electronic Arts,0.32,8.9,41.0,8.9,10.0
Remember Me,PS3,2013.0,Action,Capcom,0.32,7.2,37.0,7.4,424.0
Marvel: Ultimate Alliance 2,Wii,2009.0,Role-Playing,Activision,0.32,5.0,8.0,5.2,16.0
Silent Hill: Downpour,X360,2012.0,Action,Konami Digital Entertainment,0.32,6.8,38.0,7.3,269.0
Shaun White Snowboarding,PSP,2008.0,Sports,Ubisoft,0.32,7.0,5.0,7.5,4.0
Dead Rising 2: Off the Record,PS3,2011.0,Action,Capcom,0.32,7.2,31.0,7.1,35.0
Eternal Sonata,X360,2007.0,Role-Playing,Atari,0.32,7.9,56.0,7.9,98.0
Harvest Moon: Back to Nature,PS,1999.0,Simulation,Ubisoft,0.32,8.2,6.0,9.3,78.0
Batman: Arkham Asylum,PC,2009.0,Action,Eidos Interactive,0.32,9.1,29.0,8.7,1749.0
Harry Potter and the Deathly Hallows - Part 2,PS3,2011.0,Action,Electronic Arts,0.32,4.3,21.0,5.7,27.0
Final Fantasy XI,PS2,2002.0,Role-Playing,Square Enix,0.32,8.5,49.0,6.9,66.0
Overlord II,X360,2009.0,Action,Codemasters,0.32,7.5,60.0,7.2,46.0
Dance Dance Revolution Universe,X360,2007.0,Simulation,Konami Digital Entertainment,0.32,7.4,26.0,8.8,5.0
"Warhammer 40,000: Squad Command",PSP,2007.0,Strategy,THQ,0.32,6.7,25.0,7.6,26.0
Tropico 5,PS4,2015.0,Simulation,Kalypso Media,0.32,7.6,17.0,7.1,111.0
Darkwatch,PS2,2005.0,Shooter,Ubisoft,0.32,7.4,37.0,8.4,42.0
Beautiful Katamari,X360,2007.0,Puzzle,Namco Bandai Games,0.32,7.3,52.0,7.0,40.0
Fable III,PC,2011.0,Role-Playing,Microsoft Game Studios,0.32,7.5,39.0,5.4,558.0
Tony Hawks American Wasteland,X360,2005.0,Sports,Activision,0.32,7.5,43.0,7.2,21.0
Prince of Persia: The Sands of Time,GC,2003.0,Action,Ubisoft,0.32,9.2,33.0,8.4,41.0
Sky Odyssey,PS2,2000.0,Simulation,Sony Computer Entertainment,0.32,7.9,18.0,8.4,9.0
Hatsune Miku: Project Diva F 2nd,PSV,2014.0,Misc,Sega,0.32,8.1,8.0,8.4,69.0
Operation Flashpoint: Red River,PS3,2011.0,Shooter,Codemasters,0.32,6.7,36.0,6.3,18.0
Silent Hill HD Collection,PS3,2012.0,Action,Konami Digital Entertainment,0.32,7.0,33.0,4.8,136.0
FIFA Street 3,PS3,2008.0,Sports,Electronic Arts,0.32,6.3,37.0,6.9,19.0
Bleach: Shattered Blade,Wii,2006.0,Fighting,Sega,0.32,5.8,30.0,7.5,24.0
DiRT 2,PSP,2009.0,Racing,Sony Computer Entertainment,0.32,5.5,13.0,5.7,10.0
FIFA 2001 Major League Soccer,PS,2000.0,Sports,Electronic Arts,0.32,8.5,10.0,7.8,5.0
Froggers Adventures: The Rescue,PS2,2003.0,Platform,Konami Digital Entertainment,0.32,5.9,12.0,8.5,6.0
F1 Race Stars,PS3,2012.0,Racing,Codemasters,0.32,6.1,27.0,5.7,35.0
Singularity,X360,2010.0,Shooter,Activision,0.32,7.6,70.0,7.7,170.0
Karaoke Revolution Volume 3,PS2,2004.0,Misc,Konami Digital Entertainment,0.32,8.2,25.0,7.8,10.0
Army of Two: The 40th Day,PSP,2010.0,Shooter,Electronic Arts,0.32,4.9,11.0,6.0,32.0
Ultimate Fighting Championship: Throwdown,PS2,2002.0,Fighting,Ubisoft,0.32,6.8,19.0,8.0,8.0
Disney's Extreme Skate Adventure,PS2,2003.0,Sports,Activision,0.32,7.8,15.0,8.3,12.0
Murdered: Soul Suspect,PS4,2014.0,Action,Square Enix,0.32,5.9,60.0,6.9,317.0
Prey,X360,2006.0,Shooter,Take-Two Interactive,0.32,7.9,80.0,7.3,117.0
Folklore,PS3,2007.0,Role-Playing,Sony Computer Entertainment,0.32,7.5,55.0,8.2,147.0
Drakengard 3,PS3,2013.0,Role-Playing,Square Enix,0.32,6.1,33.0,7.7,238.0
The Darkness II,PS3,2012.0,Shooter,Take-Two Interactive,0.32,7.9,28.0,7.6,127.0
NBA 2K3,X,2002.0,Sports,Sega,0.32,8.7,15.0,7.9,9.0
Fate/Extra,PSP,2010.0,Role-Playing,Marvelous Interactive,0.32,5.8,10.0,8.1,39.0
All-Star Baseball 2005,PS2,2004.0,Sports,Acclaim Entertainment,0.32,7.2,13.0,8.6,21.0
NFL Fever 2004,X,2003.0,Sports,Microsoft Game Studios,0.32,7.4,29.0,8.8,16.0
Test Drive Unlimited,X360,2006.0,Racing,Atari,0.32,8.2,69.0,8.0,87.0
MLB 07: The Show,PS3,2007.0,Sports,Sony Computer Entertainment,0.32,7.7,30.0,7.5,17.0
Marvel Nemesis: Rise of the Imperfects,PSP,2005.0,Fighting,Electronic Arts,0.32,5.8,15.0,8.7,30.0
Kingdom Under Fire: The Crusaders,X,2004.0,Strategy,Deep Silver,0.32,8.1,50.0,7.9,31.0
Clive Barkers Jericho,X360,2007.0,Shooter,Codemasters,0.32,6.3,46.0,7.5,71.0
LEGO Legends of Chima: Lavals Journey,3DS,2013.0,Adventure,Warner Bros. Interactive Entertainment,0.32,6.5,5.0,3.6,7.0
Romance of the Three Kingdoms VII,PS2,2000.0,Strategy,Tecmo Koei,0.32,7.2,10.0,8.7,11.0
DJ Hero,PS2,2009.0,Misc,Activision,0.32,8.7,4.0,6.4,5.0
"Monsters, Inc.",PS2,2002.0,Adventure,Sony Computer Entertainment,0.32,5.2,15.0,7.2,10.0
Phineas and Ferb: Across the 2nd Dimension,PS3,2011.0,Action,Disney Interactive Studios,0.32,6.3,13.0,6.6,9.0
Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,0.32,8.2,39.0,8.2,68.0
Crash of the Titans,X360,2007.0,Action,Vivendi Games,0.32,6.5,25.0,6.3,39.0
Dynasty Warriors 4 Empires,PS2,2004.0,Action,Tecmo Koei,0.32,7.1,29.0,8.8,19.0
Shenmue II,X,2002.0,Adventure,Microsoft Game Studios,0.32,8.0,31.0,9.3,97.0
Rugby World Cup 2011,PS3,2011.0,Sports,505 Games,0.32,5.0,12.0,5.6,7.0
Overlord II,PS3,2009.0,Action,Codemasters,0.32,7.2,42.0,7.6,24.0
BlazBlue: Continuum Shift,X360,2010.0,Fighting,PQube,0.31,8.5,32.0,8.7,26.0
Batman: Arkham Origins,PC,2013.0,Action,Warner Bros. Interactive Entertainment,0.31,7.4,17.0,7.5,1177.0
Crash Nitro Kart,X,2003.0,Racing,Vivendi Games,0.31,7.0,14.0,8.9,16.0
Etrian Odyssey III: The Drowned City,DS,2010.0,Role-Playing,Atlus,0.31,7.7,23.0,8.0,21.0
Harry Potter and the Half-Blood Prince,X360,2009.0,Action,Electronic Arts,0.31,6.4,38.0,6.8,11.0
Fishing Master,Wii,2007.0,Misc,Konami Digital Entertainment,0.31,5.8,9.0,8.1,9.0
Madden NFL 2004,GBA,2003.0,Sports,Electronic Arts,0.31,7.0,9.0,6.6,5.0
NBA Inside Drive 2003,X,2002.0,Sports,Microsoft Game Studios,0.31,7.2,21.0,7.8,12.0
FIFA Street,PS2,2005.0,Sports,Electronic Arts,0.31,5.9,29.0,7.9,52.0
Monster La,Wii,2008.0,Role-Playing,Eidos Interactive,0.31,7.3,11.0,8.4,14.0
Catherine,X360,2011.0,Adventure,Deep Silver,0.31,8.2,39.0,7.9,153.0
The Matrix: Path of Neo,X,2005.0,Action,Atari,0.31,7.3,39.0,7.3,20.0
Batman: Arkham Origins,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.31,6.8,5.0,7.4,127.0
Bust-A-Move Universe,3DS,2011.0,Puzzle,Square Enix,0.31,4.9,30.0,4.8,13.0
Mortal Kombat: Shaolin Monks,X,2005.0,Action,Midway Games,0.31,7.8,37.0,6.6,19.0
Sonic Boom: Rise of Lyric,WiiU,2014.0,Action,Sega,0.31,3.2,28.0,3.6,590.0
The Legend of Spyro: Dawn of the Dragon,X360,2008.0,Platform,Vivendi Games,0.31,6.2,35.0,7.2,26.0
Shin Megami Tensei: Devil Survivor 2,DS,2011.0,Role-Playing,Ghostlight,0.31,7.9,21.0,8.8,45.0
WipEout Pulse,PSP,2007.0,Racing,Sony Computer Entertainment,0.31,8.2,40.0,8.6,31.0
The Settlers 7: Paths to a Kingdom,PC,2010.0,Strategy,Ubisoft,0.31,7.9,33.0,5.2,214.0
Fuel,X360,2009.0,Racing,Codemasters,0.31,6.6,45.0,7.0,45.0
Deadpool,PS4,2015.0,Action,Activision,0.31,6.0,11.0,5.7,70.0
Disgaea 5: Alliance of Vengeance,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.31,8.0,43.0,8.1,175.0
KISS Pinball,PS,2001.0,Action,Take-Two Interactive,0.31,2.6,7.0,3.8,8.0
Brothers In Arms: Earned in Blood,X,2005.0,Shooter,Ubisoft,0.31,8.5,41.0,8.6,25.0
Dead Rising 4,XOne,2016.0,Action,Microsoft Game Studios,0.31,7.3,79.0,4.4,297.0
Manhunt 2,PSP,2007.0,Action,Take-Two Interactive,0.31,6.9,15.0,8.1,38.0
Dark Void,X360,2010.0,Action,Capcom,0.31,5.9,69.0,6.0,61.0
Mega Man Maverick Hunter X,PSP,2005.0,Platform,Capcom,0.31,7.9,34.0,8.3,44.0
BlazBlue: Chrono Phantasma,PS3,2013.0,Fighting,Arc System Works,0.31,8.3,16.0,8.3,64.0
Clash of the Titans,PS3,2010.0,Action,Namco Bandai Games,0.31,4.1,28.0,1.7,17.0
Star Wars Jedi Knight II: Jedi Outcast,X,2002.0,Shooter,Activision,0.31,8.1,24.0,6.8,15.0
Mega Man Battle Network 2,GBA,2002.0,Action,Ubisoft,0.31,8.1,15.0,9.0,21.0
Major League Baseball 2K8,PS3,2008.0,Sports,Bethesda Softworks,0.31,6.7,23.0,5.6,8.0
Pandoras Tower,Wii,2011.0,Role-Playing,Nintendo,0.31,7.3,48.0,8.0,99.0
SimAnimals,Wii,2009.0,Simulation,Electronic Arts,0.31,5.8,13.0,2.1,35.0
Tiger Woods PGA Tour 06,X360,2005.0,Sports,Electronic Arts,0.31,7.1,36.0,7.4,8.0
Jonah Lomu Rugby Challenge,X360,2011.0,Sports,Home Entertainment Suppliers,0.31,7.3,14.0,6.0,8.0
Midway Arcade Treasures 2,X,2004.0,Misc,Midway Games,0.31,7.4,38.0,7.4,7.0
NASCAR Thunder 2003,GC,2002.0,Racing,Electronic Arts,0.31,8.5,12.0,6.6,5.0
Mega Man Zero Collection,DS,2010.0,Platform,Capcom,0.31,7.8,15.0,8.9,39.0
Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.31,8.2,33.0,6.9,77.0
Star Wars Racer Revenge,PS2,2002.0,Racing,LucasArts,0.31,7.3,34.0,8.5,11.0
NCAA Final Four 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.31,5.2,14.0,6.5,8.0
Blade II,PS2,2002.0,Action,Activision,0.31,4.9,21.0,6.1,14.0
TRON: Evolution,X360,2010.0,Action,Disney Interactive Studios,0.31,5.8,51.0,5.8,42.0
Dragon Ball Z: Battle of Z,PS3,2014.0,Fighting,Namco Bandai Games,0.31,5.4,32.0,5.3,103.0
Bruce Lee: Quest of the Dragon,X,2002.0,Fighting,Universal Interactive,0.31,3.2,24.0,2.4,10.0
Disney's The Emperors New Groove,PS,2000.0,Platform,Sony Computer Entertainment,0.31,6.6,8.0,7.2,6.0
Disney's Stitch: Experiment 626,PS2,2002.0,Action,Sony Computer Entertainment,0.31,5.9,17.0,7.8,4.0
Orphen: Scion of Sorcery,PS2,2000.0,Role-Playing,Activision,0.31,5.4,15.0,5.8,8.0
NBA Live 08,PSP,2007.0,Sports,Electronic Arts,0.31,7.3,11.0,6.2,5.0
Star Wars Episode III: Revenge of the Sith,DS,2005.0,Action,Ubisoft,0.31,7.3,22.0,7.8,19.0
Ultimate Spider-Man,GBA,2005.0,Action,Activision,0.3,6.2,4.0,7.3,12.0
Final Fantasy XI: Wings of the Goddess,X360,2007.0,Role-Playing,Square Enix,0.3,6.3,4.0,5.8,5.0
Midtown Madness 3,X,2003.0,Racing,Microsoft Game Studios,0.3,7.6,41.0,8.3,30.0
Shrek Swamp Kart Speedway,GBA,2002.0,Racing,TDK Mediactive,0.3,2.7,5.0,8.9,19.0
Contra 4,DS,2007.0,Shooter,Konami Digital Entertainment,0.3,8.3,38.0,8.4,45.0
Monsters vs. Aliens,PS3,2009.0,Action,Activision,0.3,6.6,18.0,4.5,4.0
Spyro: Attack of the Rhynocs,GBA,2003.0,Platform,Universal Interactive,0.3,7.2,13.0,7.5,15.0
NASCAR 2011: The Game,X360,2011.0,Racing,Activision,0.3,6.2,24.0,4.1,14.0
Kingdoms of Amalur: Reckoning,PC,2012.0,Role-Playing,Electronic Arts,0.3,8.1,25.0,6.6,1100.0
Burnout,GC,2002.0,Racing,Acclaim Entertainment,0.3,7.8,18.0,7.9,18.0
Chaos Legion,PS2,2003.0,Action,Capcom,0.3,6.5,34.0,8.2,58.0
Charlie and the Chocolate Factory,GBA,2005.0,Adventure,Global Star,0.3,3.6,5.0,3.8,6.0
Neopets: The Darkest Faerie,PS2,2005.0,Adventure,Sony Computer Entertainment,0.3,6.1,18.0,8.5,30.0
24: The Game,PS2,2006.0,Adventure,Sony Computer Entertainment,0.3,6.2,53.0,8.2,40.0
The King of Fighters XIII,PS3,2011.0,Fighting,Rising Star Games,0.3,7.7,26.0,8.2,76.0
Tom Clancys Splinter Cell 3D,3DS,2011.0,Action,Ubisoft,0.3,5.3,32.0,5.5,26.0
Magna Carta 2,X360,2009.0,Role-Playing,Banpresto,0.3,6.9,49.0,7.0,57.0
Romance of the Three Kingdoms VIII,PS2,2002.0,Strategy,Tecmo Koei,0.3,7.7,14.0,8.9,17.0
F1 2013,X360,2013.0,Racing,Codemasters,0.3,7.9,29.0,6.6,33.0
Crazy Taxi: Catch a Ride,GBA,2003.0,Racing,THQ,0.3,4.8,14.0,5.9,8.0
PowerUp Heroes,X360,2011.0,Fighting,Ubisoft,0.3,6.1,13.0,7.5,10.0
Rayman 2: Revolution,PS2,2000.0,Platform,Ubisoft,0.3,9.0,16.0,8.2,43.0
One Piece Unlimited Cruise SP,3DS,2011.0,Action,Namco Bandai Games,0.3,4.6,20.0,7.5,15.0
Madden NFL 13,PSV,2012.0,Sports,Electronic Arts,0.3,6.3,6.0,7.3,38.0
Army Men: Air Attack 2,PS,2000.0,Action,3DO,0.3,7.4,8.0,5.3,4.0
NBA Live 2003,GC,2002.0,Sports,Electronic Arts,0.3,8.2,11.0,8.2,5.0
Stranglehold,PS3,2007.0,Shooter,Midway Games,0.3,7.7,22.0,7.9,48.0
Pride FC: Fighting Championships,PS2,2003.0,Fighting,THQ,0.3,7.3,19.0,8.6,7.0
Sword Art Online: Hollow Fragment,PSV,2014.0,Role-Playing,Namco Bandai Games,0.3,6.7,28.0,7.6,132.0
Resident Evil Archives: Resident Evil,Wii,2008.0,Action,Capcom,0.3,7.6,11.0,8.9,41.0
Eternal Ring,PS2,2000.0,Role-Playing,Ubisoft,0.3,6.2,13.0,5.3,9.0
Silent Hill: Shattered Memories,PSP,2010.0,Action,Konami Digital Entertainment,0.3,7.3,28.0,7.5,44.0
PlayStation VR Worlds,PS4,2016.0,Misc,Sony Computer Entertainment,0.3,5.9,48.0,7.0,78.0
Dynasty Warriors 6,X360,2007.0,Action,Tecmo Koei,0.3,6.0,42.0,7.4,22.0
UEFA Euro 2016,PS4,2016.0,Sports,Konami Digital Entertainment,0.3,7.2,7.0,6.6,8.0
Spider-Man 3,PSP,2007.0,Platform,Activision,0.3,5.2,7.0,7.4,9.0
Dance Dance Revolution Universe 3,X360,2008.0,Simulation,Konami Digital Entertainment,0.3,6.5,6.0,7.7,7.0
Steep,PS4,2016.0,Sports,Ubisoft,0.3,7.2,55.0,6.5,148.0
Def Jam Rapstar,X360,2010.0,Misc,Konami Digital Entertainment,0.3,7.4,36.0,5.4,9.0
Showdown: Legends of Wrestling,PS2,2004.0,Fighting,Acclaim Entertainment,0.3,5.5,24.0,6.1,7.0
Full Spectrum Warrior,PS2,2005.0,Strategy,THQ,0.3,7.4,24.0,8.0,13.0
The Sims 2: Pets,PS2,2006.0,Simulation,Electronic Arts,0.3,6.8,27.0,8.0,25.0
Borderlands: The Pre-Sequel,PC,2014.0,Shooter,Take-Two Interactive,0.3,7.5,55.0,6.2,710.0
Fist of the North Star: Kens Rage 2,PS3,2012.0,Fighting,Tecmo Koei,0.3,4.9,19.0,7.0,19.0
MLB SlugFest Loaded,PS2,2004.0,Sports,Midway Games,0.3,7.7,30.0,9.2,5.0
1701 A.D.,PC,2006.0,Simulation,Deep Silver,0.3,7.9,30.0,8.3,38.0
Capcom Classics Collection Remixed,PSP,2006.0,Misc,Capcom,0.3,7.2,37.0,7.0,5.0
Teenage Mutant Ninja Turtles,X,2003.0,Action,Konami Digital Entertainment,0.3,5.6,22.0,8.4,9.0
Little Deviants,PSV,2011.0,Platform,Sony Computer Entertainment,0.3,5.7,62.0,5.5,53.0
Shrek the Third,DS,2007.0,Action,Activision,0.3,7.0,16.0,6.8,5.0
AMF Bowling 2004,X,2003.0,Sports,Mud Duck Productions,0.3,4.8,6.0,4.4,8.0
Sorcery,PS3,2012.0,Action,Sony Computer Entertainment,0.29,7.0,52.0,7.3,57.0
Radiant Historia,DS,2010.0,Role-Playing,Atlus,0.29,8.5,30.0,9.0,82.0
Shaun White Snowboarding: World Stage,Wii,2009.0,Sports,Ubisoft,0.29,7.2,33.0,8.7,30.0
Harry Potter and the Order of the Phoenix,X360,2007.0,Action,Electronic Arts,0.29,6.8,38.0,6.8,20.0
Grandia II,PS2,2002.0,Role-Playing,Ubisoft,0.29,7.1,19.0,8.6,31.0
Spider-Man: Friend or Foe,X360,2007.0,Action,Activision,0.29,6.0,51.0,6.3,26.0
Guitar Hero: Van Halen,X360,2009.0,Misc,Activision,0.29,5.7,34.0,5.8,17.0
The Sims 2,PC,2004.0,Simulation,Electronic Arts,0.29,9.0,61.0,8.8,685.0
Batman: The Brave and the Bold the Videogame,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.29,7.4,14.0,8.0,8.0
Need for Speed Underground,GBA,2003.0,Racing,Electronic Arts,0.29,7.7,9.0,8.2,25.0
Outlaw Golf,X,2002.0,Sports,TDK Mediactive,0.29,7.2,23.0,6.9,9.0
MySims SkyHeroes,Wii,2010.0,Action,Electronic Arts,0.29,6.7,9.0,5.2,5.0
Mini Ninjas,X360,2009.0,Action,Eidos Interactive,0.29,7.3,44.0,8.4,38.0
NBA Street V3,GC,2005.0,Sports,Electronic Arts,0.29,8.8,36.0,8.4,16.0
WinBack: Covert Operations,PS2,2000.0,Shooter,Midas Interactive Entertainment,0.29,6.6,11.0,7.7,20.0
Syphon Filter: Dark Mirror,PSP,2006.0,Shooter,Sony Computer Entertainment,0.29,8.7,58.0,9.0,118.0
Glory of Heracles,DS,2008.0,Role-Playing,Nintendo,0.29,6.9,23.0,7.3,18.0
Up,X360,2009.0,Action,THQ,0.29,6.1,18.0,6.8,6.0
Modnation Racers: Road Trip,PSV,2012.0,Racing,Sony Computer Entertainment,0.29,6.2,51.0,6.4,69.0
ExerBeat,Wii,2010.0,Sports,Namco Bandai Games,0.29,6.0,9.0,7.6,5.0
NBA Live 06,X360,2005.0,Sports,Electronic Arts,0.29,6.4,35.0,5.6,16.0
Need for Speed: Most Wanted,PC,2005.0,Racing,Electronic Arts,0.29,8.2,19.0,8.5,531.0
Ultimate Marvel vs. Capcom 3,PSV,2011.0,Fighting,Capcom,0.29,8.0,48.0,7.7,93.0
Front Mission Evolved,PS3,2010.0,Shooter,Square Enix,0.29,5.8,42.0,6.0,31.0
Little Kings Story,Wii,2009.0,Strategy,Rising Star Games,0.29,8.7,50.0,8.8,87.0
Dynasty Warriors: Strikeforce,PS3,2009.0,Action,Tecmo Koei,0.29,6.4,27.0,7.3,15.0
Zoo Tycoon 2 DS,DS,2008.0,Strategy,THQ,0.29,6.0,17.0,5.4,7.0
NieR,X360,2010.0,Role-Playing,Square Enix,0.29,6.7,60.0,8.3,128.0
Project CARS,XOne,2015.0,Racing,Slightly Mad Studios,0.29,8.1,16.0,5.8,135.0
Area 51,X,2005.0,Shooter,Midway Games,0.29,7.2,43.0,8.1,16.0
FIFA Soccer 13,3DS,2012.0,Action,Electronic Arts,0.29,6.8,4.0,3.7,16.0
Wanted: Weapons of Fate,PS3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.29,6.1,56.0,7.0,26.0
The Chronicles of Riddick: Assault on Dark Athena,X360,2009.0,Shooter,Atari,0.29,8.2,67.0,8.2,73.0
Mega Man X8,PS2,2004.0,Platform,Capcom,0.29,6.8,23.0,8.5,63.0
Ford Mustang: The Legend Lives,PS2,2005.0,Racing,Take-Two Interactive,0.29,5.8,5.0,7.3,8.0
FlatOut: Head On,PSP,2008.0,Racing,Empire Interactive,0.29,7.4,28.0,8.2,21.0
Duel Masters: Sempai Legends,GBA,2003.0,Misc,Atari,0.29,6.9,19.0,8.0,5.0
Harvest Moon: Magical Melody,Wii,2008.0,Simulation,Rising Star Games,0.29,6.9,14.0,8.8,17.0
X-Men Legends II: Rise of Apocalypse,PSP,2005.0,Role-Playing,Activision,0.29,8.4,30.0,8.3,44.0
Trace Memory,DS,2005.0,Adventure,Nintendo,0.29,7.0,51.0,8.1,42.0
Prince of Persia: Rival Swords,Wii,2007.0,Action,Ubisoft,0.29,7.0,30.0,7.7,21.0
Heroes of the Pacific,PS2,2005.0,Simulation,Codemasters,0.29,7.6,31.0,8.4,15.0
The Lord of the Rings: The Third Age,GC,2004.0,Role-Playing,Electronic Arts,0.29,7.4,25.0,7.8,19.0
Trauma Center: New Blood,Wii,2007.0,Simulation,Nintendo,0.29,7.7,43.0,8.0,20.0
Madden NFL 08,X,2007.0,Sports,Electronic Arts,0.29,7.6,6.0,6.0,4.0
Starhawk,PS3,2012.0,Action,Sony Computer Entertainment,0.29,7.7,71.0,7.8,188.0
Sonic Boom: Shattered Crystal,3DS,2014.0,Action,Sega,0.29,4.7,21.0,6.2,162.0
Call of Juarez: The Cartel,PS3,2011.0,Shooter,Ubisoft,0.29,4.5,42.0,5.5,74.0
Pirates of the Caribbean,X,2003.0,Role-Playing,Ubisoft,0.29,6.5,30.0,7.4,27.0
Ace Combat: Joint Assault,PSP,2010.0,Simulation,Namco Bandai Games,0.29,7.1,30.0,7.2,12.0
The BIGS 2,Wii,2009.0,Sports,Take-Two Interactive,0.29,6.8,5.0,8.5,6.0
Turning Point: Fall of Liberty,X360,2008.0,Shooter,Codemasters,0.29,4.3,44.0,6.8,87.0
Shrek Super Party,PS2,2002.0,Misc,TDK Mediactive,0.29,3.0,4.0,5.1,17.0
MLB Power Pros,Wii,2007.0,Sports,Konami Digital Entertainment,0.29,8.3,12.0,8.4,45.0
"Sakura Wars: So Long, My Love",PS2,2005.0,Role-Playing,Sega,0.29,8.1,15.0,7.3,26.0
Dynasty Tactics,PS2,2002.0,Strategy,Tecmo Koei,0.29,7.9,14.0,8.1,31.0
Angry Birds Star Wars,PS3,2013.0,Strategy,Activision,0.29,4.9,6.0,3.6,23.0
Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Action,Konami Digital Entertainment,0.29,7.6,13.0,5.4,349.0
SimCity 4,PC,2003.0,Simulation,Electronic Arts,0.29,8.4,36.0,8.7,268.0
Fable: The Journey,X360,2012.0,Role-Playing,Microsoft Game Studios,0.29,6.1,70.0,4.7,81.0
Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Puzzle,D3Publisher,0.29,7.1,17.0,6.2,5.0
Sengoku Basara: Samurai Heroes,Wii,2010.0,Action,Capcom,0.29,6.5,18.0,8.8,13.0
Rayman 3: Hoodlum Havoc,PS2,2003.0,Platform,Ubisoft,0.29,7.6,21.0,8.6,39.0
Feel the Magic XY/XX,DS,2004.0,Puzzle,Sega,0.29,7.5,55.0,8.1,18.0
Warriors Orochi 2,PSP,2008.0,Action,Tecmo Koei,0.29,5.6,14.0,7.5,4.0
Psi-Ops: The Mindgate Conspiracy,PS2,2004.0,Shooter,Midway Games,0.29,8.4,46.0,8.9,27.0
Dead Rising: Chop Till You Drop,Wii,2009.0,Action,Capcom,0.29,6.1,30.0,6.5,35.0
NASCAR 08,X360,2007.0,Racing,Electronic Arts,0.29,5.9,29.0,5.2,30.0
Spyro: A Heros Tail,GC,2004.0,Platform,Vivendi Games,0.29,6.2,13.0,8.3,10.0
Majin and the Forsaken Kingdom,PS3,2010.0,Adventure,Namco Bandai Games,0.29,7.2,49.0,7.9,35.0
NES Remix,WiiU,2014.0,Action,Nintendo,0.29,7.1,34.0,7.1,133.0
World of Tanks,PC,2011.0,Shooter,Wargaming.net,0.29,8.0,38.0,3.7,1472.0
Links 2004,X,2003.0,Sports,Microsoft Game Studios,0.29,8.0,41.0,9.0,9.0
Assassins Creed IV: Black Flag,WiiU,2013.0,Action,Ubisoft,0.29,8.6,5.0,7.7,207.0
Earthworm Jim,GBA,2001.0,Platform,Interplay,0.29,7.2,10.0,5.7,6.0
Tales of Phantasia,GBA,2003.0,Role-Playing,Nintendo,0.29,7.6,29.0,8.0,25.0
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,Ubisoft,0.28,4.8,9.0,8.3,13.0
Dragon Ball GT: Transformation,GBA,2005.0,Action,Atari,0.28,6.9,12.0,8.2,26.0
FIFA 15,PC,2014.0,Sports,Electronic Arts,0.28,8.2,9.0,4.2,387.0
Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006.0,Fighting,Atari,0.28,7.2,37.0,8.5,40.0
The Warriors,X,2005.0,Action,Take-Two Interactive,0.28,8.5,55.0,8.2,21.0
Shadow Hearts,PS2,2001.0,Role-Playing,Midway Games,0.28,7.3,24.0,8.8,57.0
Haven: Call of the King,PS2,2002.0,Platform,Midway Games,0.28,6.9,26.0,6.9,15.0
Street Hoops,X,2002.0,Sports,Activision,0.28,5.8,22.0,8.0,4.0
R: Racing Evolution,PS2,2003.0,Racing,Namco Bandai Games,0.28,6.6,35.0,6.2,5.0
Kenka Bancho: Badass Rumble,PSP,2008.0,Action,Spike,0.28,7.0,21.0,7.5,6.0
The Golden Compass,PS3,2007.0,Action,Sega,0.28,4.0,17.0,4.8,16.0
World of Final Fantasy,PSV,2016.0,Role-Playing,Square Enix,0.28,7.7,5.0,8.5,51.0
