Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Game_Score
The Legend of Spyro: A New Beginning,DS,2006.0,Platform,Vivendi Games,0.37,6.8,10.0,6.8,8.0,15.642309668127206
Juiced 2: Hot Import Nights,PSP,2007.0,Racing,THQ,0.37,7.3,6.0,7.8,11.0,17.002548491213567
Dungeon Siege III,X360,2011.0,Role-Playing,Square Enix,0.37,7.2,55.0,5.9,102.0,18.978877593478327
NFL Street 2 Unleashed,PSP,2005.0,Sports,Electronic Arts,0.37,7.3,23.0,7.4,14.0,17.21652366333988
FIFA Street 2,PS2,2006.0,Sports,Electronic Arts,0.37,5.9,27.0,7.7,42.0,16.88222052658781
Virtua Tennis 2009,Wii,2009.0,Sports,Sega,0.37,7.3,33.0,7.7,21.0,19.002221513487164
Overlord: Dark Legend,Wii,2009.0,Action,Codemasters,0.37,6.8,30.0,7.9,15.0,18.615110737635778
The Legend of Spyro: The Eternal Night,DS,2007.0,Platform,Vivendi Games,0.37,5.6,4.0,2.7,6.0,10.482729140335863
Harry Potter and the Order of the Phoenix,PSP,2007.0,Action,Electronic Arts,0.37,5.2,11.0,7.6,20.0,15.449562277955922
Wanted: Weapons of Fate,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.37,6.2,61.0,7.5,26.0,19.65220775629647
Batman: Return to Arkham,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.37,7.3,28.0,8.5,84.0,21.050319702114155
Xenosaga Episode III: Also sprach Zarathustra,PS2,2006.0,Role-Playing,Namco Bandai Games,0.37,8.1,34.0,9.0,59.0,20.355201606637877
Rune Factory: Frontier,Wii,2008.0,Role-Playing,Rising Star Games,0.37,7.9,34.0,8.5,39.0,20.124812316910813
Scribblenauts: Unlimited,WiiU,2012.0,Action,Warner Bros. Interactive Entertainment,0.37,7.3,42.0,7.4,109.0,19.966210952329433
Mini Ninjas,Wii,2009.0,Action,Eidos Interactive,0.37,7.9,9.0,8.1,13.0,18.39655156988856
Naruto Shippuden: Ninja Destiny 2,DS,2008.0,Fighting,Takara Tomy,0.37,5.5,12.0,5.7,11.0,14.082137403250295
Marvel: Ultimate Alliance,PSP,2006.0,Role-Playing,Activision,0.37,8.1,19.0,7.5,14.0,17.923006269917362
NCAA Football 07,PSP,2006.0,Sports,Electronic Arts,0.37,7.5,16.0,7.9,11.0,17.656167547678923
The Sims 2: Castaway,PS2,2007.0,Simulation,Electronic Arts,0.37,7.1,17.0,8.0,15.0,17.71903598695951
Fragile Dreams: Farewell Ruins of the Moon,Wii,2009.0,Role-Playing,Rising Star Games,0.36,6.7,41.0,8.3,63.0,19.635318784259518
NBA Live 2003,X,2002.0,Sports,Electronic Arts,0.36,8.2,17.0,8.8,6.0,18.28832913842286
Need for Speed: The Run,PC,2011.0,Action,Electronic Arts,0.36,6.9,18.0,5.8,339.0,16.518844163278114
Sniper Elite 3,XOne,2014.0,Shooter,505 Games,0.36,6.3,12.0,6.6,68.0,16.948653301185598
GoldenEye: Rogue Agent,GC,2004.0,Shooter,Electronic Arts,0.36,6.0,35.0,6.7,14.0,16.009394218194586
Elite Beat Agents,DS,2006.0,Misc,Nintendo,0.36,8.7,51.0,8.6,104.0,21.50638341265919
Dragon Ball Z: Infinite World,PS2,2008.0,Fighting,Namco Bandai Games,0.36,4.8,17.0,7.9,37.0,16.0241142732214
Middle-Earth: Shadow of Mordor,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.36,8.4,17.0,8.0,1675.0,21.31565531651889
ESPN X Games Skateboarding,PS2,2001.0,Sports,Konami Digital Entertainment,0.36,5.8,15.0,7.8,14.0,15.057984242970571
Castlevania: Order of Ecclesia,DS,2008.0,Platform,Konami Digital Entertainment,0.36,8.5,46.0,8.7,111.0,21.57951711917023
Left 4 Dead 2,PC,2009.0,Shooter,Valve Software,0.36,8.9,55.0,8.5,2546.0,23.99662529561495
Green Day: Rock Band,Wii,2010.0,Misc,MTV Games,0.36,7.6,12.0,8.8,11.0,19.25011188643474
SAW,PS3,2009.0,Action,Konami Digital Entertainment,0.36,5.9,41.0,6.4,28.0,17.098951548130866
Tom Clancys HAWX 2,X360,2010.0,Action,Ubisoft,0.36,6.8,57.0,6.3,29.0,18.914943655723636
High Heat Major League Baseball 2004,PS2,2003.0,Sports,3DO,0.36,8.3,17.0,8.1,12.0,17.89693838733819
Robots,PS2,2005.0,Action,Vivendi Games,0.36,5.3,6.0,6.0,8.0,13.195637412850871
NARC,PS2,2005.0,Shooter,Midway Games,0.36,5.0,24.0,7.0,21.0,15.059112251195074
Dragon Ball Z: Attack of the Saiyans,DS,2009.0,Role-Playing,Namco Bandai Games,0.36,7.3,21.0,7.9,24.0,18.464451182901467
Bionic Commando,PS3,2009.0,Platform,Capcom,0.36,7.1,48.0,7.4,62.0,19.491774200679735
Monster Rancher 3,PS2,2001.0,Simulation,Tecmo Koei,0.36,7.7,13.0,8.5,23.0,17.14203305351265
The Incredibles: Rise of the Underminer,PS2,2005.0,Action,THQ,0.36,6.0,12.0,7.1,8.0,15.207613671885953
Hamtaro: Ham-Ham Heartbreak,GBA,2002.0,Action,Nintendo,0.36,7.2,7.0,8.8,19.0,16.88872881663308
Okage: Shadow King,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.36,7.0,23.0,8.5,14.0,17.194142202657943
BlazBlue: Calamity Trigger,X360,2009.0,Fighting,PQube,0.36,8.6,51.0,8.5,70.0,21.959971322981986
NBA 2K6,X,2005.0,Action,Take-Two Interactive,0.36,8.4,27.0,8.7,15.0,19.6207586005714
Marvel Super Hero Squad,Wii,2009.0,Fighting,THQ,0.36,4.9,16.0,6.2,14.0,14.564159898434651
The Chronicles of Narnia: Prince Caspian,Wii,2008.0,Action,Disney Interactive Studios,0.36,6.3,5.0,7.1,12.0,15.672038145265269
Worlds Scariest Police Chases,PS,2001.0,Racing,Activision,0.36,5.4,16.0,6.6,5.0,13.609242772147594
MechAssault 2: Lone Wolf,X,2004.0,Simulation,Microsoft Game Studios,0.36,8.1,66.0,7.5,23.0,20.376167657049535
Valkyrie Profile: Lenneth,PSP,2006.0,Role-Playing,Square Enix,0.36,8.0,39.0,8.4,59.0,19.988110917802693
WWE 2K17,XOne,2016.0,Sports,Take-Two Interactive,0.36,6.8,12.0,5.6,29.0,16.767723939955538
ESPN NFL Football,X,2003.0,Sports,Sega,0.36,9.1,25.0,8.9,45.0,19.835048212786084
Rapala Pro Fishing,PS2,2004.0,Sports,Zoo Digital Publishing,0.36,5.9,6.0,8.7,32.0,16.139748700065024
Spider-Man: Shattered Dimensions,X360,2010.0,Action,Activision,0.36,7.6,68.0,7.6,98.0,21.55422933096753
TMNT,Wii,2007.0,Action,Ubisoft,0.36,6.0,17.0,5.9,11.0,14.764984158375324
Arc the Lad: Twilight of the Spirits,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.36,7.2,39.0,8.2,33.0,18.48548141809101
Tiger Woods PGA Tour 09,PSP,2008.0,Sports,Electronic Arts,0.36,5.3,4.0,5.5,6.0,13.230376038391961
Dragons Crown,PSV,2013.0,Role-Playing,Nippon Ichi Software,0.36,7.8,15.0,8.4,198.0,19.967935414654725
Wipeout 2048,PSV,2012.0,Racing,Sony Computer Entertainment,0.36,7.9,63.0,8.2,192.0,22.573494350495817
Harry Potter and the Chamber of Secrets,X,2002.0,Action,Electronic Arts,0.36,7.7,13.0,7.2,12.0,16.067161428054586
Arctic Thunder,PS2,2001.0,Racing,Midway Games,0.36,4.5,23.0,5.3,10.0,12.04150409282021
ESPN: Sports Connection,WiiU,2012.0,Sports,Ubisoft,0.36,3.1,13.0,2.7,18.0,10.144853396906523
Battleborn,PS4,2016.0,Shooter,Take-Two Interactive,0.36,6.8,55.0,6.8,405.0,20.82900326182304
Shrek,X,2001.0,Platform,TDK Mediactive,0.36,4.9,19.0,5.4,9.0,12.211970498251416
Trauma Center: Under the Knife,DS,2005.0,Simulation,Nintendo,0.35,8.1,45.0,8.7,45.0,20.504794453624637
Earth Defense Force 2025,PS3,2013.0,Shooter,D3Publisher,0.35,6.9,28.0,7.5,52.0,19.068184203902156
Suikoden V,PS2,2006.0,Role-Playing,Konami Digital Entertainment,0.35,7.6,43.0,7.6,109.0,19.1549794426279
Tiger Woods PGA Tour 14,X360,2013.0,Sports,Electronic Arts,0.35,7.7,28.0,6.2,26.0,18.401456658024113
LocoRoco 2,PSP,2008.0,Platform,Sony Computer Entertainment,0.35,8.5,55.0,8.4,44.0,21.791973178993974
Football Manager Handheld 2010,PSP,2009.0,Sports,Sega,0.35,6.9,10.0,6.9,7.0,16.471040106265136
Batman: Rise of Sin Tzu,PS2,2003.0,Action,Ubisoft,0.35,6.3,21.0,8.3,14.0,16.752123737614145
Worms: Open Warfare 2,DS,2007.0,Strategy,THQ,0.35,8.1,25.0,9.1,22.0,20.094184235629864
Dark Void,PS3,2010.0,Action,Capcom,0.35,5.9,50.0,6.0,36.0,17.477288957453197
Guitar Hero: Smash Hits,PS3,2009.0,Misc,Activision,0.35,7.3,34.0,7.2,9.0,18.55937214819699
NHL 2K10,Wii,2009.0,Sports,Take-Two Interactive,0.35,7.9,8.0,6.8,16.0,17.049174243245485
Bloody Roar 3,PS2,2001.0,Fighting,Virgin Interactive,0.35,7.1,20.0,8.6,34.0,17.199817781410673
WWE Crush Hour,PS2,2003.0,Racing,THQ,0.35,5.6,13.0,5.3,8.0,12.734536085697645
Persona 2: Eternal Punishment,PS,2000.0,Role-Playing,Atlus,0.35,8.3,11.0,8.4,25.0,17.17929723577257
Assassins Creed III,WiiU,2012.0,Action,Ubisoft,0.35,8.5,26.0,7.2,217.0,19.805089062696627
Star Wars: Flight of the Falcon,GBA,2003.0,Action,THQ,0.35,3.9,13.0,5.8,11.0,11.880923200719772
Toukiden: The Age of Demons,PSV,2013.0,Action,Tecmo Koei,0.35,7.1,44.0,8.0,136.0,20.756016784103313
Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009.0,Fighting,Ubisoft,0.35,6.7,34.0,8.2,21.0,19.079439031039215
Metro: Last Light,X360,2013.0,Action,Deep Silver,0.35,8.0,20.0,8.4,442.0,20.5855250820299
Resident Evil: Dead Aim,PS2,2003.0,Action,Capcom,0.35,6.5,28.0,6.7,49.0,15.780027378514493
Need for Speed Carbon,GC,2006.0,Racing,Electronic Arts,0.35,7.5,12.0,7.8,14.0,17.311512498758123
Defiance,PS3,2013.0,Shooter,Trion Worlds,0.35,5.9,21.0,6.9,145.0,17.309444744906894
EA Sports MMA,X360,2010.0,Fighting,Electronic Arts,0.35,7.9,63.0,7.0,55.0,20.864179443247778
Terminator Salvation,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.35,4.8,50.0,5.0,53.0,15.407669137454548
Guilty Gear X2,PS2,2002.0,Fighting,Sammy Corporation,0.35,8.7,31.0,8.7,34.0,19.462049051089757
Chicken Shoot,Wii,2007.0,Action,Zoo Digital Publishing,0.35,2.7,9.0,4.6,27.0,10.376717343338974
MotoGP 08,X360,2008.0,Racing,Capcom,0.35,6.8,20.0,5.6,12.0,15.504944518191847
Tom Clancys Rainbow Six: Lockdown,PS2,2005.0,Shooter,Ubisoft,0.35,7.0,15.0,6.9,9.0,15.987556724531473
Aggressive Inline,PS2,2002.0,Sports,Acclaim Entertainment,0.35,8.5,31.0,8.7,14.0,19.290681384900445
Karaoke Revolution,PS2,2003.0,Misc,Konami Digital Entertainment,0.35,8.3,29.0,9.1,17.0,19.624358534366305
NFL Street,GC,2004.0,Sports,Electronic Arts,0.35,8.1,30.0,8.0,4.0,18.64857479998455
Metal Arms: Glitch in the System,PS2,2003.0,Shooter,Vivendi Games,0.35,8.1,28.0,8.9,17.0,19.206369170788705
Tropico 4,X360,2010.0,Strategy,Kalypso Media,0.35,7.7,18.0,7.5,37.0,18.427208048878075
EverGrace,PS2,2000.0,Role-Playing,Ubisoft,0.35,5.9,12.0,7.8,5.0,14.728827789010884
Enemy Territory: Quake Wars,PS3,2008.0,Shooter,Activision,0.35,6.0,30.0,6.3,15.0,16.177476077005476
Lunar 2: Eternal Blue Complete,PS,1999.0,Role-Playing,Kadokawa Shoten,0.35,8.6,12.0,9.0,38.0,17.86271451308198
Tomb Raider (2013),PC,2013.0,Action,Square Enix,0.35,8.6,18.0,8.5,3572.0,23.001326902125694
MLB 06: The Show,PSP,2006.0,Sports,Sony Computer Entertainment,0.35,8.3,30.0,8.5,32.0,19.75494948635812
Over the Hedge,GC,2006.0,Platform,Activision,0.35,6.1,21.0,9.3,6.0,18.230519348953962
Charlie and the Chocolate Factory,PS2,2005.0,Adventure,Global Star,0.35,3.5,21.0,4.1,28.0,10.819012938715309
Tiger Woods PGA Tour 12: The Masters,Wii,2011.0,Sports,Electronic Arts,0.35,8.5,14.0,6.7,7.0,18.224764560179345
Call of Duty: Ghosts,WiiU,2013.0,Shooter,Activision,0.34,6.9,6.0,3.4,256.0,13.790098831547224
Def Jam Icon,X360,2007.0,Action,Electronic Arts,0.34,6.9,48.0,6.3,108.0,17.836225201894717
Transformers: Dark of the Moon,PS3,2011.0,Action,Activision,0.34,5.7,41.0,5.6,27.0,16.58159486655739
Dynasty Warriors 5 Empires,PS2,2006.0,Action,Tecmo Koei,0.34,6.2,23.0,9.1,24.0,18.24505539914382
SoulCalibur,DC,1999.0,Fighting,Namco Bandai Games,0.34,9.8,24.0,8.9,202.0,19.554889636050124
WipEout 3,PS,1999.0,Racing,Psygnosis,0.34,8.9,14.0,8.5,15.0,17.713655315586326
Hatsune Miku: Project Mirai DX,3DS,2015.0,Misc,Sega,0.34,8.0,32.0,8.5,72.0,21.623116645336797
Skylanders: SuperChargers,PS4,2015.0,Action,Activision,0.34,8.1,51.0,3.3,29.0,17.69861046402289
WWE All Stars,X360,2011.0,Fighting,THQ,0.34,7.5,64.0,7.2,46.0,21.01670477998316
WWE 12,Wii,2011.0,Fighting,THQ,0.34,7.4,6.0,5.2,9.0,15.376973475125924
Mini Ninjas,PS3,2009.0,Action,Eidos Interactive,0.34,7.3,37.0,8.7,62.0,20.259130990724
Tekken Tag Tournament 2,X360,2012.0,Fighting,Namco Bandai Games,0.34,8.3,35.0,7.4,91.0,20.316221884120324
Driver 2 Advance,GBA,2002.0,Action,Atari,0.34,7.3,9.0,6.6,14.0,14.909726618965884
Monster Rancher 4,PS2,2003.0,Simulation,Tecmo Koei,0.34,7.7,21.0,9.1,18.0,18.656515549519902
Mini Ninjas,DS,2009.0,Action,Eidos Interactive,0.34,6.1,10.0,5.8,4.0,14.744861767648462
Company of Heroes 2,PC,2013.0,Strategy,THQ,0.34,8.0,82.0,2.1,6165.0,21.747715532161344
Tim Burtons The Nightmare Before Christmas: Oogies Revenge,PS2,2004.0,Adventure,Disney Interactive Studios,0.34,6.5,34.0,8.6,21.0,18.226419707271596
Battalion Wars 2,Wii,2007.0,Strategy,Nintendo,0.34,7.5,38.0,7.6,45.0,18.945259681358653
MotorStorm: Arctic Edge,PS2,2009.0,Racing,Sony Computer Entertainment,0.34,7.2,10.0,8.3,6.0,18.092173065618397
Supreme Commander 2,X360,2010.0,Strategy,Square Enix,0.34,7.5,28.0,7.1,23.0,18.476545079213103
Hitman: Contracts,X,2004.0,Shooter,Eidos Interactive,0.34,7.8,44.0,8.8,15.0,20.066447968853364
Thunderstrike: Operation Phoenix,PS2,2001.0,Simulation,Eidos Interactive,0.34,6.5,15.0,8.1,7.0,15.903998419661116
Racquet Sports,PS3,2010.0,Sports,Ubisoft,0.34,4.5,17.0,4.3,8.0,12.640553266222696
Trauma Center: Second Opinion,Wii,2006.0,Simulation,Nintendo,0.34,8.0,49.0,8.0,47.0,20.196435378686342
WWE Day of Reckoning 2,GC,2005.0,Fighting,THQ,0.34,7.6,36.0,6.0,263.0,17.020773810827237
The Urbz: Sims in the City,X,2004.0,Simulation,Electronic Arts,0.34,7.0,28.0,6.5,10.0,16.171474360468462
Rayman Legends,XOne,2014.0,Platform,Ubisoft,0.34,9.1,6.0,7.9,220.0,20.18286959491037
SimCity Creator,DS,2008.0,Simulation,Electronic Arts,0.34,6.9,16.0,7.3,8.0,17.016621078865462
Monopoly,PS3,2008.0,Misc,Electronic Arts,0.34,5.4,4.0,6.7,13.0,14.498810412701387
SpongeBob SquarePants: The Yellow Avenger,DS,2005.0,Action,THQ,0.34,6.7,5.0,7.3,11.0,15.531453363518716
Tenchu Z,X360,2006.0,Action,Microsoft Game Studios,0.34,5.6,51.0,7.3,58.0,17.727871881392396
Conan,PS3,2007.0,Action,THQ,0.34,6.9,35.0,7.2,40.0,17.885957754233665
Dragon Ball Z: Extreme Butoden,3DS,2015.0,Fighting,Namco Bandai Games,0.34,6.1,32.0,6.6,33.0,18.21071117008793
FIFA Street 3,X360,2008.0,Sports,Electronic Arts,0.34,6.3,48.0,6.9,18.0,18.114454527050913
Naruto Shippuden: Ultimate Ninja Impact,PSP,2011.0,Fighting,Namco Bandai Games,0.34,5.9,16.0,7.1,27.0,16.689843970394726
Leisure Suit Larry: Magna Cum Laude,PS2,2004.0,Adventure,Vivendi Games,0.34,6.0,44.0,6.3,18.0,16.16639035213664
MVP 06 NCAA Baseball,X,2006.0,Sports,Electronic Arts,0.34,7.5,29.0,8.6,17.0,19.146694216124473
F.E.A.R.,X360,2006.0,Shooter,Vivendi Games,0.34,8.5,44.0,7.3,131.0,19.647053702555596
Tom Clancys Ghost Recon: Shadow Wars,3DS,2011.0,Strategy,Ubisoft,0.34,7.7,49.0,7.9,78.0,20.96745207509215
Herbie: Fully Loaded,GBA,2005.0,Racing,Disney Interactive Studios,0.34,4.7,9.0,6.8,4.0,13.68977667247798
Kameo: Elements of Power,X360,2005.0,Action,Microsoft Game Studios,0.34,7.9,76.0,8.1,107.0,21.69263336954852
Teenage Mutant Ninja Turtles,GC,2003.0,Action,Konami Digital Entertainment,0.34,5.7,25.0,8.0,8.0,16.219550644555937
Dynasty Warriors 6 Empires,PS3,2009.0,Action,Tecmo Koei,0.34,6.2,22.0,7.0,26.0,16.761248905986474
The Shoot,PS3,2010.0,Shooter,Sony Computer Entertainment,0.34,6.0,39.0,6.2,11.0,17.062732236448444
Persona 4: Dancing All Night,PSV,2015.0,Misc,Nippon Ichi Software,0.34,7.6,51.0,8.6,84.0,22.577806258389987
Star Ocean: Second Evolution,PSP,2008.0,Role-Playing,Square Enix,0.34,7.5,37.0,7.1,26.0,18.59521555603472
Puzzle Quest: Challenge of the Warlords,DS,2007.0,Puzzle,D3Publisher,0.34,8.2,41.0,8.7,32.0,20.764991342397416
Dynasty Warriors: Gundam 2,PS2,2008.0,Action,Namco Bandai Games,0.34,5.2,8.0,6.5,8.0,14.38450319674758
Mystery Case Files: The Malgrave Incident,Wii,2011.0,Adventure,Nintendo,0.34,6.5,26.0,8.2,5.0,18.854064459723165
MXRider,PS2,2001.0,Racing,Atari,0.34,6.9,16.0,6.8,6.0,14.996667622295117
Delta Force: Black Hawk Down,X,2005.0,Shooter,NovaLogic,0.34,6.1,37.0,6.6,19.0,16.331329101323117
Pirates of the Caribbean: At Worlds End,X360,2007.0,Action,Disney Interactive Studios,0.34,5.8,42.0,5.3,21.0,15.550935987954862
The Eye of Judgment,PS3,2007.0,Misc,Sony Computer Entertainment,0.34,7.5,43.0,8.2,51.0,19.849247697616693
Tom Clancys Ghost Recon Advanced Warfighter,X,2006.0,Shooter,Ubisoft,0.33,6.6,14.0,6.0,27.0,14.94528677273629
Just Dance 2016,XOne,2015.0,Misc,Ubisoft,0.33,6.6,10.0,6.1,18.0,16.752765883987784
NHL 09,PS3,2008.0,Sports,Electronic Arts,0.33,8.8,25.0,7.7,41.0,19.49292904429641
Banjo-Kazooie: Gruntys Revenge,GBA,2003.0,Platform,THQ,0.33,7.2,21.0,8.1,18.0,17.269355224438605
Mega Man ZX Advent,DS,2007.0,Platform,Capcom,0.33,7.8,27.0,8.6,32.0,19.48826176304098
NCAA Basketball 10,PS3,2009.0,Sports,Electronic Arts,0.33,7.5,17.0,7.8,6.0,18.264357807235108
Jeanne dArc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.33,8.7,45.0,8.3,75.0,20.820037761823944
Harry Potter and the Deathly Hallows - Part 2,X360,2011.0,Action,Electronic Arts,0.33,4.4,31.0,5.4,24.0,14.734831230884826
Assassins Creed The Ezio Collection,PS4,2016.0,Action,Ubisoft,0.33,7.2,33.0,7.3,60.0,20.07149791811663
Avatar: The Last Airbender,DS,2006.0,Adventure,THQ,0.33,6.4,9.0,6.4,7.0,14.862705320333191
Ape Escape Academy,PSP,2004.0,Misc,Sony Computer Entertainment,0.33,5.1,48.0,5.8,4.0,15.19276211244757
WWE Wrestlemania XIX,GC,2003.0,Fighting,THQ,0.33,7.6,26.0,8.7,47.0,18.50541605681436
The Sims 2,GC,2005.0,Simulation,Electronic Arts,0.33,7.3,22.0,8.3,8.0,18.03714462588929
Hulk,X,2003.0,Action,Universal Interactive,0.33,6.9,25.0,7.7,9.0,16.87532521862121
Untold Legends: The Warriors Code,PSP,2006.0,Role-Playing,Ubisoft,0.33,6.5,46.0,8.3,28.0,19.104863853230928
Klonoa 2: Lunateas Veil,PS2,2001.0,Platform,Sony Computer Entertainment,0.33,9.1,18.0,9.2,75.0,19.282266851519825
Deus Ex: Invisible War,X,2003.0,Shooter,Eidos Interactive,0.33,8.4,50.0,7.6,38.0,19.519880497726707
Dragon Ball: XenoVerse,XOne,2015.0,Fighting,Namco Bandai Games,0.33,6.7,18.0,7.2,128.0,18.479991579791378
The King of Fighters XIII,X360,2011.0,Fighting,Rising Star Games,0.33,7.9,31.0,8.2,51.0,20.300408349471173
LEGO Batman 2: DC Super Heroes,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,0.33,6.2,9.0,6.7,46.0,16.331497767244173
Fracture,X360,2008.0,Shooter,LucasArts,0.33,6.3,60.0,6.2,45.0,18.174354543215653
Tak 2: The Staff of Dreams,GC,2004.0,Platform,THQ,0.33,7.5,22.0,8.6,8.0,18.27492951652048
Ninja Blade,X360,2009.0,Action,Microsoft Game Studios,0.33,6.8,65.0,6.8,55.0,19.695652145842484
Bee Movie Game,Wii,2007.0,Action,Activision,0.33,6.2,16.0,7.6,7.0,16.537982367763938
Sniper: Ghost Warrior 2,PS3,2013.0,Shooter,City Interactive,0.33,5.2,15.0,5.9,84.0,15.355928942519594
Kelly Slaters Pro Surfer,PS2,2002.0,Sports,Activision,0.33,7.7,19.0,8.4,15.0,17.620766515943536
Legends of Wrestling II,PS2,2002.0,Fighting,Acclaim Entertainment,0.33,5.9,15.0,6.7,6.0,14.258936662914532
Street Fighter Alpha 3 MAX,PSP,2006.0,Fighting,Capcom,0.33,8.0,35.0,8.0,27.0,19.323709820276985
Virtua Tennis 2009,X360,2009.0,Sports,Sega,0.33,7.0,43.0,6.2,15.0,17.885980808292555
MLB 09: The Show,PS2,2009.0,Sports,Sony Computer Entertainment,0.33,7.9,7.0,7.5,12.0,17.67542844675224
Classic NES Series: Castlevania,GBA,2004.0,Platform,Nintendo,0.33,7.4,10.0,8.6,12.0,17.461662942806473
Fight Night Round 3,X,2006.0,Fighting,Electronic Arts,0.33,8.3,32.0,9.0,21.0,20.363101953281447
Way of the Samurai 2,PS2,2003.0,Action,Capcom,0.33,5.9,32.0,9.0,24.0,17.80587541440529
Planet Puzzle League,DS,2007.0,Puzzle,Nintendo,0.33,8.6,25.0,8.2,15.0,19.594561696095454
Naruto: Rise of a Ninja,X360,2007.0,Action,Ubisoft,0.33,7.8,35.0,8.6,85.0,20.01241281641058
Cabelas Dangerous Hunts 2011,PS3,2010.0,Sports,Activision,0.33,6.0,4.0,5.4,9.0,14.121451246293729
Disgaea 2: Cursed Memories,PS2,2006.0,Role-Playing,Tecmo Koei,0.33,8.4,54.0,6.4,42.0,19.234256490175188
Clock Tower 3,PS2,2002.0,Adventure,Capcom,0.33,6.9,28.0,7.6,38.0,16.760962091654598
Etrian Odyssey,DS,2007.0,Role-Playing,Nintendo,0.33,7.5,30.0,8.5,37.0,19.338352313307535
Call Of Duty 2: Big Red One,GC,2005.0,Shooter,Activision,0.33,7.6,28.0,7.9,14.0,18.251720583617626
Harry Potter and the Deathly Hallows - Part 2,Wii,2011.0,Action,Electronic Arts,0.33,4.7,6.0,6.6,5.0,14.613871872786078
Disgaea: Hour of Darkness,PS2,2003.0,Role-Playing,Tecmo Koei,0.33,8.4,42.0,8.9,74.0,20.337265138731492
NeoGeo Battle Coliseum,PS2,2005.0,Fighting,Ignition Entertainment,0.33,6.6,21.0,8.8,6.0,17.913149717412217
Resonance of Fate,X360,2010.0,Role-Playing,Sega,0.33,7.4,43.0,7.8,97.0,20.0552183458055
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016.0,Fighting,Namco Bandai Games,0.33,8.1,11.0,8.5,52.0,20.617999332571742
Def Jam Rapstar,PS3,2010.0,Misc,Konami Digital Entertainment,0.33,7.5,25.0,6.3,4.0,17.488237936433833
SpongeBob SquarePants: Creature from the Krusty Kra,GC,2006.0,Platform,THQ,0.33,7.4,5.0,7.5,13.0,16.503043750882824
MLB 08: The Show,PSP,2008.0,Sports,Sony Computer Entertainment,0.33,8.3,14.0,8.4,12.0,19.094988914747244
Danganronpa: Trigger Happy Havoc,PSV,2013.0,Misc,Nippon Ichi Software,0.33,8.0,55.0,8.1,241.0,22.3082994583577
Spy Kids 3-D: Game Over,GBA,2003.0,Platform,Disney Interactive Studios,0.33,6.2,4.0,7.7,6.0,15.02892488152704
Medal of Honor: Warfighter,PC,2012.0,Action,Electronic Arts,0.33,5.5,30.0,5.4,605.0,16.129146115157614
Power Rangers: Ninja Storm,GBA,2003.0,Misc,THQ,0.33,5.5,4.0,7.8,6.0,14.571943627486963
MVP Baseball 2005,GC,2005.0,Sports,Electronic Arts,0.33,8.8,20.0,8.7,16.0,19.506215874065667
SSX Blur,Wii,2007.0,Sports,Electronic Arts,0.33,7.4,52.0,8.1,60.0,20.22776191029144
Harry Potter and the Half-Blood Prince,PS3,2009.0,Action,Electronic Arts,0.33,6.6,35.0,7.1,17.0,17.96878896234758
Teen Titans,GC,2006.0,Action,THQ,0.33,6.3,11.0,6.9,11.0,15.403035150215587
MX vs. ATV Untamed,Wii,2008.0,Racing,THQ,0.33,7.0,7.0,8.3,9.0,17.532307799607587
Dead or Alive 5,X360,2012.0,Fighting,Ubisoft Annecy,0.33,7.6,39.0,7.9,95.0,20.501717885953802
Binary Domain,PS3,2012.0,Action,Sega,0.33,7.2,33.0,8.2,180.0,20.16590488695634
Dr. Mario / Puzzle League,GBA,2005.0,Puzzle,Nintendo,0.33,7.4,14.0,9.3,4.0,18.612149461341563
Lord of Arcana,PSP,2010.0,Role-Playing,Square Enix,0.33,5.3,45.0,5.5,21.0,16.187905565229272
DECA Sports Freedom,X360,2010.0,Sports,Hudson Soft,0.33,2.6,16.0,3.7,9.0,10.476496201338685
Sid Meiers Civilization VI,PC,2016.0,Strategy,Take-Two Interactive,0.33,8.8,84.0,7.2,738.0,24.79797674581407
Golden Axe: Beast Rider,X360,2008.0,Action,Sega,0.33,4.5,33.0,5.8,33.0,14.684993719020662
Major League Baseball 2K6,X,2006.0,Sports,Take-Two Interactive,0.33,7.1,21.0,5.7,12.0,15.465779651524699
EA Playground,DS,2007.0,Sports,Electronic Arts,0.33,6.0,8.0,7.6,13.0,15.892012988476349
The Witcher: Enhanced Edition,PC,2008.0,Role-Playing,Atari,0.32,8.6,30.0,8.5,1679.0,21.458406777452126
Iron Man 2,Wii,2010.0,Action,Sega,0.32,4.1,11.0,4.6,12.0,12.251755488194364
SWAT: Global Strike Team,PS2,2003.0,Shooter,Vivendi Games,0.32,6.9,21.0,7.8,16.0,16.732071707399015
